id,MealDBid,name,category,area,recipe,ingredients,measurements,image,source
10,53046,Portuguese custard tarts,Dessert,Portuguese,"STEP 1
Roll the pastry
Mix the flour and icing sugar, and use this to dust the work surface. Roll the pastry out to make a 45 x 30cm rectangle. Roll up lengthways to create a long sausage shape.

STEP 2
Cutting pastry into rounds
Cut the pastry into 24 wheels, about 1-2cm thick.

STEP 3
Roll out each pastry portion
Roll each wheel lightly with the rolling pin to fit 2 x 12-hole non-stick fairy cake tins.

STEP 4
Press pastry into the tin
Press the pastry circles into the tins and mould into the tins to make thin cases. Chill until needed.

STEP 5
Make the infused syrup
Heat the oven to 220C/fan 200C/gas 7. Make a sugar syrup by bringing the sugar, 200ml water, lemon zest and cinnamon stick to the boil. Reduce until syrupy, allow to cool, then remove the cinnamon and lemon. Whisk the eggs, egg yolks and cornflour until smooth in another large pan.

STEP 6
Making custard
Heat the milk and vanilla pod seeds in a separate pan until just below the boil. Gradually pour the hot milk over the eggs and cornflour, then cook on a low heat, continually whisking.

STEP 7
Add syrup to custard
Add the cooled sugar syrup to the custard and whisk until thickened slightly.

STEP 8
Pour custard into the tins
Pour the custard through a sieve. Pour into the pastry cases and bake for 15 minutes until the pastry is golden and the custard has darkened.

STEP 9
cool and dust with icing sugar
Cool completely in the tins then sift over icing sugar and ground cinnamon to serve.



 ","['Plain Flour', 'Icing Sugar', 'Puff Pastry', 'Caster Sugar', 'Lemon Zest', 'Cinnamon', 'Eggs', 'Egg Yolks', 'Corn Flour', 'Whole Milk', 'Vanilla', 'Cinnamon']","['2 tbs', '2 tbs', '375g', '250g', '2 strips', '1 Stick', '2', '4', '50g', '500ml', 'Pod of', 'To serve', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/vmz7gl1614350221.jpg,https://www.olivemagazine.com/recipes/baking-and-desserts/portuguese-custard-tarts/
11,52917,White chocolate creme brulee,Dessert,French,"Heat the cream, chocolate and vanilla pod in a pan until the chocolate has melted. Take off the heat and allow to infuse for 10 mins, scraping the pod seeds into the cream. If using the vanilla extract, add straight away. Heat oven to 160C/fan 140C/gas 3.
Beat yolks and sugar until pale. stir in the chocolate cream. Strain into a jug and pour into ramekins. Place in a deep roasting tray and pour boiling water halfway up the sides. Bake for 15-20 mins until just set with a wobbly centre. Chill in the fridge for at least 4 hrs.
To serve, sprinkle some sugar on top of the brûlées and caramelise with a blowtorch or briefly under a hot grill. Leave caramel to harden, then serve.","['Double Cream', 'White Chocolate Chips', 'Vanilla', 'Egg Yolks', 'Caster Sugar', 'Caster Sugar']","['568ml', '100g ', 'Pod of', '6', '2 tbs', 'Top']",https://www.themealdb.com/images/media/meals/uryqru1511798039.jpg,https://www.bbcgoodfood.com/recipes/2540/white-chocolate-crme-brle
12,53032,Tonkatsu pork,Pork,Japanese,"STEP 1
Remove the large piece of fat on the edge of each pork loin, then bash each of the loins between two pieces of baking parchment until around 1cm in thickness – you can do this using a meat tenderiser or a rolling pin. Once bashed, use your hands to reshape the meat to its original shape and thickness – this step will ensure the meat is as succulent as possible.

STEP 2
Put the flour, eggs and panko breadcrumbs into three separate wide-rimmed bowls. Season the meat, then dip first in the flour, followed by the eggs, then the breadcrumbs.

STEP 3
In a large frying or sauté pan, add enough oil to come 2cm up the side of the pan. Heat the oil to 180C – if you don’t have a thermometer, drop a bit of panko into the oil and if it sinks a little then starts to fry, the oil is ready. Add two pork chops and cook for 1 min 30 secs on each side, then remove and leave to rest on a wire rack for 5 mins. Repeat with the remaining pork chops.

STEP 4
While the pork is resting, make the sauce by whisking the ingredients together, adding a splash of water if it’s particularly thick. Slice the tonkatsu and serve drizzled with the sauce.","['Pork Chops', 'Flour', 'Eggs', 'Breadcrumbs', 'Vegetable Oil', 'Tomato Ketchup', 'Worcestershire Sauce', 'Oyster Sauce', 'Caster Sugar']","['4', '100g ', '2 Beaten ', '100g ', 'Fry', '2 tbs', '2 tbs', '1 tbs', '2 tblsp ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/lwsnkl1604181187.jpg,https://www.bbcgoodfood.com/recipes/tonkatsu-pork
13,53015,Krispy Kreme Donut,Dessert,American,"Dissolve yeast in warm water in 2 1/2-quart bowl. Add milk, sugar, salt, eggs, shortening and 2 cups flour. Beat on low for 30 seconds, scraping bowl constantly. Beat on medium speed for 2 minutes, scraping bowl occasionally. Stir in remaining flour until smooth. Cover and let rise until double, 50-60 minutes. (Dough is ready when indentation remains when touched.) Turn dough onto floured surface; roll around lightly to coat with flour. Gently roll dough 1/2-inch thick with floured rolling pin. Cut with floured doughnut cutter. Cover and let rise until double, 30-40 minutes.
Heat vegetable oil in deep fryer to 350°. Slide doughnuts into hot oil with wide spatula. Turn doughnuts as they rise to the surface. Fry until golden brown, about 1 minute on each side. Remove carefully from oil (do not prick surface); drain. Dip the doughnuts into creamy glaze set on rack.


Glaze: 
Heat butter until melted. Remove from heat. Stir in powdered sugar and vanilla until smooth. Stir in water, 1 tablespoon at a time, until desired consistency.","['Yeast', 'Water', 'Water', 'Sugar', 'Salt', 'Eggs', 'Shortening', 'Flour', 'Canola Oil', 'Milk', 'Sugar', 'Vanilla', 'Boiling Water', 'Butter']","['1/4 ounce', '1/4 cup', '1 1/2 cups ', '1/2 cup ', '1 tsp ', '2', '1/3 cup', '5 drops', 'Sprinking', '1/2 cup', '2 cups ', '1 1/2 cups ', '6 tablespoons', ' 1/3 cup', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/4i5cnx1587672171.jpg,https://www.mythirtyspot.com/krispy-kreme-copycat-recipe-for/
14,52895,English Breakfast,Breakfast,British,"Heat the flat grill plate over a low heat, on top of 2 rings/flames if it fits, and brush sparingly with light olive oil.
Cook the sausages first. Add the sausages to the hot grill plate/the coolest part if there is one and allow to cook slowly for about 15-20 minutes, turning occasionally, until golden. After the first 10 minutes, increase the heat to medium before beginning to cook the other ingredients. If you are struggling for space, completely cook the sausages and keep hot on a plate in the oven.
Snip a few small cuts into the fatty edge of the bacon. Place the bacon straight on to the grill plate and fry for 2-4 minutes each side or until your preferred crispiness is reached. Like the sausages, the cooked bacon can be kept hot on a plate in the oven.
For the mushrooms, brush away any dirt using a pastry brush and trim the stalk level with the mushroom top. Season with salt and pepper and drizzle over a little olive oil. Place stalk-side up on the grill plate and cook for 1-2 minutes before turning and cooking for a further 3-4 minutes. Avoid moving the mushrooms too much while cooking, as this releases the natural juices, making them soggy.
For the tomatoes, cut the tomatoes across the centre/or in half lengthways if using plum tomatoes , and with a small, sharp knife remove the green 'eye'. Season with salt and pepper and drizzle with a little olive oil. Place cut-side down on the grill plate and cook without moving for 2 minutes. Gently turn over and season again. Cook for a further 2-3 minutes until tender but still holding their shape.
For the black pudding, cut the black pudding into 3-4 slices and remove the skin. Place on the grill plate and cook for 1½-2 minutes each side until slightly crispy.
For 'proper' fried bread it's best to cook it in a separate pan. Ideally, use bread that is a couple of days old. Heat a frying pan to a medium heat and cover the base with oil. Add the bread and cook for 2-3 minutes each side until crispy and golden. If the pan becomes too dry, add a little more oil. For a richer flavour, add a knob of butter after you turn the slice.
For the fried eggs, break the egg straight into the pan with the fried bread and leave for 30 seconds. Add a good knob of butter and lightly splash/baste the egg with the butter when melted. Cook to your preferred stage, season and gently remove with a fish slice.
Once all the ingredients are cooked, serve on warm plates and enjoy straight away with a good squeeze of tomato ketchup or brown sauce.","['Sausages', 'Bacon', 'Mushrooms', 'Tomatoes', 'Black Pudding', 'Eggs', 'Bread']","['2', '3', '2', '2', '1 Slice', '2', '1 Slice']",https://www.themealdb.com/images/media/meals/utxryw1511721587.jpg,https://www.bbc.co.uk/food/recipes/stressfreefullenglis_67721
15,53082,Strawberries Romanoff,Dessert,Russian,"In a medium bowl, combine hulled and quartered strawberries, 4 Tbsp sugar and 4 Tbsp liqueur, stir to combine then cover and refrigerate at least 1 hour and up to 2 hours, stirring once or twice.

Two photos of cut strawberries in a bowl with one having sugar being added to the bowl Two photos of cut up strawberries for Strawberry Romanoff 

Just before serving, in a large mixing bowl, combine 1 cup cold heavy cream and 1/4 cup powdered sugar, and beat with an electric mixer until stiff peaks form. Using a spatula, fold in 1/4 cup sour cream just until well blended.

To serve, stir strawberries then divide between 6 serving glasses or bowls. You can spoon a little syrup over the berries if you like. You can also use this syrup to soak a cake. Spoon cream over strawberries, dividing evenly. You can also use an ice cream scoop with trigger release for a nice rounded puff of cream. Serve right away or chill and enjoy within 2 hours of assembly.

","['Strawberries', 'Sugar', 'Grand Marnier', 'Cream', 'Sour Cream']","['2 pint ', '4 tbs', '4 tbs', '1 cup ', '1/4 cup', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/oe8rg51699014028.jpg,https://natashaskitchen.com/strawberries-romanoff-recipe/
16,53071,Beef Asado,Beef,Filipino,"0.	Combine beef, crushed peppercorn, soy sauce, vinegar, dried bay leaves, lemon, and tomato sauce. Mix well. Marinate beef for at least 30 minutes.
1.	Put the marinated beef in a cooking pot along with remaining marinade. Add water. Let boil.
2.	Add Knorr Beef Cube. Stir. Cover the pot and cook for 40 minutes in low heat.
3.	Turn the beef over. Add tomato paste. Continue cooking until beef tenderizes. Set aside.
4.	Heat oil in a pan. Fry the potato until it browns. Turn over and continue frying the opposite side. Remove from the pan and place on a clean plate. Do the same with the carrots.
5.	Save 3 tablespoons of cooking oil from the pan where the potato was fried. Saute onion and garlic until onion softens.
6.	Pour-in the sauce from the beef stew. Let boil. Add the beef. Cook for 2 minutes.
7.	Add butter and let it melt. Continue cooking until the sauce reduces to half.","['Beef', 'Beef Stock Concentrate', 'Tomato Puree', 'Water', 'Soy Sauce', 'White Wine Vinegar', 'Pepper', 'Bay Leaf', 'Lemon', 'Tomato Sauce', 'Butter', 'Olive Oil', 'Onion', 'Garlic']","['1.5kg', '1', '8 ounces', '3 cups ', '6 tablespoons', '1 tbs', '2 tbs', '4', '1/2 ', '2 tbs', '3 tbs', '1/2 cup ', '1 chopped', '4 cloves', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/pkopc31683207947.jpg,https://panlasangpinoy.com/beef-asado/
17,53055,Cevapi Sausages,Beef,Croatian,"Place the ground meat in a bowl. Chop the onion very finely and grate the garlic cloves. Add to the bowl. Add the chopped parsley, all sorts of paprika, baking soda, dried breadcrumbs, water, Vegeta, salt, and pepper.
Mix well with the hand mixer fitted with the dough hooks. Cover the bowl with cling film/ plastic foil and leave to rest for 1 or 2 hours in the refrigerator.
Take portions of the meat mixture, about 50-55 g/ 1.7-1.9 oz/ ¼ cup portions, and form the cevapi. The rolls should be about as thick as your thumb and about 7-10 cm/ 3-4 inches long. I had 18 sausages. The recipe can be easily doubled.
Grill the cevapcici on the hot grill pan or on the barbecue for about 12-14 minutes, turning them several times in between, or until brown and cooked through. I checked by cutting one in the middle and then grilling the following batches for the same period of time.
Serve hot as suggested above. The cevapcici can be reheated in the oven at 180 degrees Celsius/ 350 degrees Fahrenheit for about 10 minutes or until heated through. Check one, if it is not hot enough, give the sausages a few more minutes.","['Minced Beef', 'Minced Pork', 'Onion', 'Garlic', 'Parsley', 'Paprika', 'Baking Powder', 'Breadcrumbs', 'Water', 'Vegetable Stock Cube', 'Salt', 'Pepper']","['500g', '250g', '1', '4 cloves', '3 tblsp chopped', '1 tbs', '3/4 teaspoon', '2 tbs', '3 tbs', '1', '1 tsp ', '1 tsp ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/vc08jn1628769553.jpg,https://whereismyspoon.co/cevapi-or-cevapcici-recipe-grilled-sausages-croatian-food/
18,52850,Chicken Couscous,Chicken,Moroccan,"Heat the olive oil in a large frying pan and cook the onion for 1-2 mins just until softened. Add the chicken and fry for 7-10 mins until cooked through and the onions have turned golden. Grate over the ginger, stir through the harissa to coat everything and cook for 1 min more.

Tip in the apricots, chickpeas and couscous, then pour over the stock and stir once. Cover with a lid or tightly cover the pan with foil and leave for about 5 mins until the couscous has soaked up all the stock and is soft. Fluff up the couscous with a fork and scatter over the coriander to serve. Serve with extra harissa, if you like.","['Olive Oil', 'Onion', 'Chicken Breast', 'Ginger', 'Harissa Spice', 'Dried Apricots', 'Chickpeas', 'Couscous', 'Chicken Stock', 'Coriander']","['1 tbsp', '1 chopped', '200g', 'pinch', '2 tblsp ', '10', '220g', '200g', '200ml', 'Handful']",https://www.themealdb.com/images/media/meals/qxytrx1511304021.jpg,https://www.bbcgoodfood.com/recipes/13139/onepan-chicken-couscous
19,53077,Cabbage Soup (Shchi),Vegetarian,Russian,"Add the butter to a large Dutch oven or other heavy-duty pot over medium heat. When the butter has melted, add the onion and sauté until translucent.
Add the cabbage, carrot, and celery. Sauté until the vegetables begin to soften, stirring frequently, about 3 minutes.
Add the bay leaf and vegetable stock and bring to a boil over high heat. Reduce the heat to low and simmer, covered, until the vegetables are crisp-tender, about 15 minutes.
Add the potatoes and bring it back to a boil over high heat. Reduce the heat to low and simmer, covered, until the potatoes are tender, about 10 minutes.
Add the tomatoes (or undrained canned tomatoes) and bring the soup back to a boil over high heat. Reduce the heat to low and simmer, uncovered, for 5 minutes. Season to taste with salt and pepper.
emove and discard the bay leaf from the pot.
Serve topped with fresh sour cream and fresh dill.","['Unsalted Butter', 'Onion', 'Cabbage', 'Carrots', 'Celery', 'Bay Leaf', 'Vegetable Stock', 'Potatoes', 'Tomatoes', 'Sour Cream', 'Dill']","['3 tbs', '1 large', '1 medium', '1', '1', '1', '8 cups ', '2 large', '2 large', 'Garnish', 'Garnish', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/60oc3k1699009846.jpg,https://www.thespruceeats.com/traditional-russian-cabbage-soup-shchi-recipe-1135534
20,53057,Traditional Croatian Goulash,Beef,Croatian,"Clean the meat from the veins if there are some and cut it into smaller pieces, 3 × 3 cm. Marinate the meat in the mustard and spices and let it sit in the refrigerator for one hour
Heat one tablespoon of pork fat or vegetable oil in a pot and fry the meat on all sides until it gets browned. Once the meat is cooked, transfer it to a plate and add another tablespoon of fat to the pot
Cut the onions very fine, peel the carrots and shred it using a grater. Cook the onions and carrots over low heat for 15 minutes. You can salt the vegetables a little to make them soften faster
Once the vegetables have browned and become slightly mushy, add the meat and bay leaves and garlic. Pour over with wine and simmer for 10-15 minutes to allow the alcohol to evaporate. Now is the right time to add 2/3 the amount of liquid
Cover the pot and cook over low heat for an hour, stirring occasionally. After the first hour, pour over the rest of the water or stock and cook for another 30-45 minutes
Allow the stew to cool slightly and serve it with a sprinkle of chopped parsley and few slices of fresh hot pepper if you like to spice it up a bit
Slice ​​some fresh bread, season the salad and simply enjoying these wonderful flavors","['Beef', 'Onions', 'Carrots', 'Garlic', 'Bay Leaf', 'Red Wine', 'Water', 'Mustard', 'Salt', 'Pepper', 'Paprika', 'Vegetable Oil']","['500g', '2 chopped', '2 chopped', '2 cloves', '2', '200ml', '2 Litres', '3 tbs', '1tbsp', '1/2 tsp', '1/2 tsp', '2 tbs', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/n1hcou1628770088.jpg,https://www.chasingthedonkey.com/croatian-recipes-traditional-croatian-goulash/
21,53028,Shawarma,Chicken,Egyptian,"Combine the marinade ingredients in a large ziplock bag (or bowl).
Add the chicken and use your hands to make sure each piece is coated. If using a ziplock bag, I find it convenient to close the bag then massage the bag to disperse the rub all over each chicken piece.
Marinate overnight or up to 24 hours.
Combine the Yoghurt Sauce ingredients in a bowl and mix. Cover and put in the fridge until required (it will last for 3 days in the fridge).
Heat grill/BBQ (or large heavy based pan on stove) on medium high. You should not need to oil it because the marinade has oil in it and also thigh fillets have fat. But if you are worried then oil your hotplate/grill. (See notes for baking)
Place chicken on the grill and cook the first side for 4 to 5 minutes until nicely charred, then turn and cook the other side for 3 to 4 minutes (the 2nd side takes less time).
Remove chicken from the grill and cover loosely with foil. Set aside to rest for 5 minutes.
TO SERVE
Slice chicken and pile onto platter alongside flatbreads, Salad and the Yoghurt Sauce.
To make a wrap, get a piece of flatbread and smear with Yoghurt Sauce. Top with a bit of lettuce and tomato and Chicken Shawarma. Roll up and enjoy!","['Chicken Thighs', 'Coriander', 'Cumin', 'Cardamom', 'Cayenne Pepper', 'Paprika', 'Lemon Juice', 'Olive Oil', 'Greek Yogurt', 'Garlic Clove', 'Cumin', 'Lemon Juice', 'Lettuce', 'Tomato', 'Pita Bread']","['1 kg', '1 tbs', '1 tbs', '1 tbs', '1 tsp ', '2 tsp', '2 tbs', '3 tbs', '1 cup ', '1', '1 tsp ', 'Splash', 'Sliced', 'Sliced', '6', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/kcv6hj1598733479.jpg,https://www.recipetineats.com/chicken-sharwama-middle-eastern/
22,52989,Christmas Pudding Trifle,Dessert,British,"Peel the oranges using a sharp knife, ensuring all the pith is removed. Slice as thinly as possible and arrange over a dinner plate. Sprinkle with the demerara sugar followed by the Grand Marnier and set aside.

Crumble the Christmas pudding into large pieces and scatter over the bottom of a trifle bowl. Lift the oranges onto the pudding in a layer and pour over any juices.

Beat the mascarpone until smooth, then stir in the custard. Spoon the mixture over the top of the oranges.

Lightly whip the cream and spoon over the custard. Sprinkle with the flaked almonds and grated chocolate. You can make this a day in advance if you like, chill until ready to serve.","['Orange', 'Demerara Sugar', 'Grand Marnier', 'Christmas Pudding', 'Custard', 'Mascarpone', 'Double Cream', 'Flaked Almonds', 'Dark Chocolate']","['3', '1 tbs', '2 tbs', '300g', '500g', '250g', '284ml', 'Handful', 'Grated', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/r33cud1576791081.jpg,https://www.bbcgoodfood.com/recipes/1826685/christmas-pudding-trifle
23,52775,Vegan Lasagna,Vegan,Italian,"1) Preheat oven to 180 degrees celcius. 
2) Boil vegetables for 5-7 minutes, until soft. Add lentils and bring to a gentle simmer, adding a stock cube if desired. Continue cooking and stirring until the lentils are soft, which should take about 20 minutes. 
3) Blanch spinach leaves for a few minutes in a pan, before removing and setting aside. 
4) Top up the pan with water and cook the lasagne sheets. When cooked, drain and set aside.
5) To make the sauce, melt the butter and add the flour, then gradually add the soya milk along with the mustard and the vinegar. Cook and stir until smooth and then assemble the lasagne as desired in a baking dish. 
6) Bake in the preheated oven for about 25 minutes.","['green red lentils', 'carrot', 'onion', 'zucchini', 'coriander', 'spinach', 'lasagne sheets', 'vegan butter', 'flour', 'soya milk', 'mustard', 'vinegar']","['1 cups', '1', '1', '1 small', 'sprinking', '150g', '10', '35g', '4 tablespoons', '300ml', '1.5 teaspoons', '1 teaspoon']",https://www.themealdb.com/images/media/meals/rvxxuy1468312893.jpg,
24,52904,Beef Bourguignon,Beef,French,"Heat a large casserole pan and add 1 tbsp goose fat. Season the beef and fry until golden brown, about 3-5 mins, then turn over and fry the other side until the meat is browned all over, adding more fat if necessary. Do this in 2-3 batches, transferring the meat to a colander set over a bowl when browned.
In the same pan, fry the bacon, shallots or pearl onions, mushrooms, garlic and bouquet garni until lightly browned. Mix in the tomato purée and cook for a few mins, stirring into the mixture. This enriches the bourguignon and makes a great base for the stew. Then return the beef and any drained juices to the pan and stir through.
Pour over the wine and about 100ml water so the meat bobs up from the liquid, but isn’t completely covered. Bring to the boil and use a spoon to scrape the caramelised cooking juices from the bottom of the pan – this will give the stew more flavour.
Heat oven to 150C/fan 130C/gas 2. Make a cartouche: tear off a square of foil slightly larger than the casserole, arrange it in the pan so it covers the top of the stew and trim away any excess foil. Then cook for 3 hrs. If the sauce looks watery, remove the beef and veg with a slotted spoon, and set aside. Cook the sauce over a high heat for a few mins until the sauce has thickened a little, then return the beef and vegetables to the pan.
To make the celeriac mash, peel the celeriac and cut into cubes. Heat the olive oil in a large frying pan. Tip in the celeriac and fry for 5 mins until it turns golden. Season well with salt and pepper. Stir in the rosemary, thyme, bay and cardamom pods, then pour over 200ml water, enough to nearly cover the celeriac. Turn the heat to low, partially cover the pan and leave to simmer for 25-30 mins.
After 25-30 mins, the celeriac should be soft and most of the water will have evaporated. Drain away any remaining water, then remove the herb sprigs, bay and cardamom pods. Lightly crush with a potato masher, then finish with a glug of olive oil and season to taste. Spoon the beef bourguignon into serving bowls and place a large spoonful of the celeriac mash on top. Garnish with one of the bay leaves, if you like.","['Goose Fat', 'Beef Shin', 'Bacon', 'Challots', 'Chestnut Mushroom', 'Garlic Clove', 'Bouquet Garni', 'Tomato Puree', 'Red Wine', 'Celeriac', 'Olive Oil', 'Thyme', 'Rosemary', 'Bay Leaf', 'Cardamom']","['3 tsp', '600g', '100g ', '350g', '250g', '2 sliced', '1', '1 tbs', '750 ml ', '600g', '2 tbs', 'sprigs of fresh', 'sprigs of fresh', '2', '4']",https://www.themealdb.com/images/media/meals/vtqxtu1511784197.jpg,https://www.bbcgoodfood.com/recipes/5032/beef-bourguignon
25,52962,Salmon Eggs Eggs Benedict,Breakfast,American,"First make the Hollandaise sauce. Put the lemon juice and vinegar in a small bowl, add the egg yolks and whisk with a balloon whisk until light and frothy. Place the bowl over a pan of simmering water and whisk until mixture thickens. Gradually add the butter, whisking constantly until thick – if it looks like it might be splitting, then whisk off the heat for a few mins. Season and keep warm.

To poach the eggs, bring a large pan of water to the boil and add the vinegar. Lower the heat so that the water is simmering gently. Stir the water so you have a slight whirlpool, then slide in the eggs one by one. Cook each for about 4 mins, then remove with a slotted spoon.

Lightly toast and butter the muffins, then put a couple of slices of salmon on each half. Top each with an egg, spoon over some Hollandaise and garnish with chopped chives.","['Eggs', 'White Wine Vinegar', 'English Muffins', 'Butter', 'Smoked Salmon', 'Lemon Juice', 'White Wine Vinegar', 'Egg', 'Unsalted Butter']","['4', '2 tbs', '2', 'To serve', '8 slices', '2 tsp', '2 tsp', '3 Yolkes', '125g', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/1550440197.jpg,https://www.bbcgoodfood.com/recipes/73606/eggs-benedict-with-smoked-salmon-and-chives
26,52971,Kafteji,Vegetarian,Tunisian,"Peel potatoes and cut into 5cm cubes.
Pour 1-2 cm of olive oil into a large pan and heat up very hot. Fry potatoes until golden brown for 20 minutes, turning from time to time. Place on kitchen paper to drain.
Cut the peppers in half and remove seeds. Rub a little olive oil on them and place the cut side down on a baking tray. Place them under the grill. Grill until the skin is dark and bubbly. While the peppers are still hot, put them into a plastic sandwich bag and seal it. Take them out after 15 minutes and remove skins.
In the meantime, heat more olive oil another pan. Peel the onions and cut into thin rings. Fry for 15 minutes until golden brown, turning them often. Add the Ras el hanout at the end.
Cut the pumpkin into 5cm cubes and fry in the same pan you used for the potatoes for 10-15 minutes until it is soft and slightly browned. Place on kitchen paper.
Pour the remaining olive oil out of the pan and put all the cooked vegetables into the pan and mix. Whisk eggs and pour them over the vegetables. Put the lid on the pan so that the eggs cook. Put the contents of the pan onto a large chopping board, add salt and pepper and chopped and mix everything with a big knife.","['Potatoes', 'Olive Oil', 'Green Pepper', 'Onions', 'Ras el hanout', 'Pumpkin', 'Eggs', 'Salt', 'Pepper']","['5 Large', '2 tbs', '1', '5', '1 tbs', '500g', '24 Skinned', 'Pinch', 'Pinch', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",https://www.themealdb.com/images/media/meals/1bsv1q1560459826.jpg,http://allrecipes.co.uk/recipe/12294/kafteji--tunisian-fried-vegetables-.aspx
27,52904,Beef Bourguignon,Beef,French,"Heat a large casserole pan and add 1 tbsp goose fat. Season the beef and fry until golden brown, about 3-5 mins, then turn over and fry the other side until the meat is browned all over, adding more fat if necessary. Do this in 2-3 batches, transferring the meat to a colander set over a bowl when browned.
In the same pan, fry the bacon, shallots or pearl onions, mushrooms, garlic and bouquet garni until lightly browned. Mix in the tomato purée and cook for a few mins, stirring into the mixture. This enriches the bourguignon and makes a great base for the stew. Then return the beef and any drained juices to the pan and stir through.
Pour over the wine and about 100ml water so the meat bobs up from the liquid, but isn’t completely covered. Bring to the boil and use a spoon to scrape the caramelised cooking juices from the bottom of the pan – this will give the stew more flavour.
Heat oven to 150C/fan 130C/gas 2. Make a cartouche: tear off a square of foil slightly larger than the casserole, arrange it in the pan so it covers the top of the stew and trim away any excess foil. Then cook for 3 hrs. If the sauce looks watery, remove the beef and veg with a slotted spoon, and set aside. Cook the sauce over a high heat for a few mins until the sauce has thickened a little, then return the beef and vegetables to the pan.
To make the celeriac mash, peel the celeriac and cut into cubes. Heat the olive oil in a large frying pan. Tip in the celeriac and fry for 5 mins until it turns golden. Season well with salt and pepper. Stir in the rosemary, thyme, bay and cardamom pods, then pour over 200ml water, enough to nearly cover the celeriac. Turn the heat to low, partially cover the pan and leave to simmer for 25-30 mins.
After 25-30 mins, the celeriac should be soft and most of the water will have evaporated. Drain away any remaining water, then remove the herb sprigs, bay and cardamom pods. Lightly crush with a potato masher, then finish with a glug of olive oil and season to taste. Spoon the beef bourguignon into serving bowls and place a large spoonful of the celeriac mash on top. Garnish with one of the bay leaves, if you like.","['Goose Fat', 'Beef Shin', 'Bacon', 'Challots', 'Chestnut Mushroom', 'Garlic Clove', 'Bouquet Garni', 'Tomato Puree', 'Red Wine', 'Celeriac', 'Olive Oil', 'Thyme', 'Rosemary', 'Bay Leaf', 'Cardamom']","['3 tsp', '600g', '100g ', '350g', '250g', '2 sliced', '1', '1 tbs', '750 ml ', '600g', '2 tbs', 'sprigs of fresh', 'sprigs of fresh', '2', '4']",https://www.themealdb.com/images/media/meals/vtqxtu1511784197.jpg,https://www.bbcgoodfood.com/recipes/5032/beef-bourguignon
